采集时间,整体路况代码,整体路况描述,平均车速(km/h),畅通率(%),拥堵率(%),阻塞率(%),道路名称,道路状态,速度(km/h),行驶方向,方向角度
2026/4/24 8:13,2,缓行,39.3,77.78%,22.22%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:13,2,缓行,39.3,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:13,2,缓行,39.3,77.78%,22.22%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:13,2,缓行,39.3,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:13,2,缓行,39.3,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:15,2,缓行,39.2,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:17,2,缓行,34.8,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:19,2,缓行,34.8,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:21,2,缓行,37.5,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,30,从喻家湖路到珞狮路,161
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:23,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,30,从喻家湖路到珞狮路,161
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:25,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026/4/24 8:27,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,虎泉街,畅通,25,从卓刀泉南路到民族大道,341
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:29,2,缓行,33.1,87.50%,12.50%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,珞喻路,畅通,30,从喻家湖路到珞狮路,161
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,虎泉街,畅通,25,从卓刀泉南路到民族大道,341
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:31,2,缓行,33.1,87.50%,12.50%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:33,2,缓行,33.8,87.50%,12.50%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:35,2,缓行,33.8,87.50%,12.50%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,珞喻路,畅通,35,从喻家湖路到珞狮路,161
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:37,2,缓行,35,87.50%,12.50%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:39,1,畅通,36.2,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:41,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:43,1,畅通,38.1,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:45,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:47,1,畅通,36.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:49,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:51,1,畅通,37.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:53,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:55,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:57,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 8:59,2,缓行,39.3,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,民族大道,畅通,37,从珞喻路到大学园路,258
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 9:01,1,畅通,36.5,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,民族大道,畅通,37,从珞喻路到大学园路,258
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026/4/24 9:03,1,畅通,35.9,100.00%,0.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026/4/24 9:05,1,畅通,36,100.00%,0.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026/4/24 9:05,1,畅通,36,100.00%,0.00%,0.00%,珞喻路,畅通,40,从喻家湖路到珞狮路,161
2026/4/24 9:05,1,畅通,36,100.00%,0.00%,0.00%,民族大道,畅通,35,从汤逊湖北路到珞喻路,79
